,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0,0.483,0.615,2.0,-8.538,1.0,0.0497,0.452,0.000414,0.0512,0.594,80.576,audio_features,6Vjk8MNXpQpi0F4BefdTyq,spotify:track:6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/tracks/6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/audio-analysis/6Vjk8MNXpQpi0F4BefdTyq,517125.0,3.0,
0,0.38,0.76,9.0,-10.961,1.0,0.0378,0.00298,0.0294,0.104,0.491,99.437,audio_features,24NwBd5vZ2CK8VOQVnqdxr,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,274133.0,4.0,
0,0.5,0.185,7.0,-20.242,1.0,0.0535,0.728,0.000746,0.273,0.293,121.002,audio_features,0myeTJ993kXE4vN0IPchcc,spotify:track:0myeTJ993kXE4vN0IPchcc,https://api.spotify.com/v1/tracks/0myeTJ993kXE4vN0IPchcc,https://api.spotify.com/v1/audio-analysis/0myeTJ993kXE4vN0IPchcc,304200.0,4.0,
0,0.419,0.677,4.0,-6.183,1.0,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,audio_features,1GqlvSEtMx5xbGptxOTTyk,spotify:track:1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/tracks/1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/audio-analysis/1GqlvSEtMx5xbGptxOTTyk,303587.0,4.0,
0,0.545,0.757,0.0,-5.228,1.0,0.0396,0.408,0.045,0.16,0.714,152.217,audio_features,1hIQPCM3oWXrpnXmgTDaKG,spotify:track:1hIQPCM3oWXrpnXmgTDaKG,https://api.spotify.com/v1/tracks/1hIQPCM3oWXrpnXmgTDaKG,https://api.spotify.com/v1/audio-analysis/1hIQPCM3oWXrpnXmgTDaKG,436000.0,4.0,
0,0.491,0.883,4.0,-4.986,0.0,0.0306,0.000736,3.19e-05,0.369,0.518,131.75,audio_features,4Y7fEQ4PAzhlLnLviRw2P4,spotify:track:4Y7fEQ4PAzhlLnLviRw2P4,https://api.spotify.com/v1/tracks/4Y7fEQ4PAzhlLnLviRw2P4,https://api.spotify.com/v1/audio-analysis/4Y7fEQ4PAzhlLnLviRw2P4,281853.0,4.0,
0,0.49,0.724,2.0,-9.581,1.0,0.0366,0.00976,0.0046,0.159,0.292,125.812,audio_features,4qgZs0RNjdzKAS22lP0QjY,spotify:track:4qgZs0RNjdzKAS22lP0QjY,https://api.spotify.com/v1/tracks/4qgZs0RNjdzKAS22lP0QjY,https://api.spotify.com/v1/audio-analysis/4qgZs0RNjdzKAS22lP0QjY,337506.0,4.0,
0,0.526,0.978,8.0,-5.436,1.0,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,audio_features,05RgAMGypEvqhNs5hPCbMS,spotify:track:05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/audio-analysis/05RgAMGypEvqhNs5hPCbMS,210227.0,4.0,
0,0.219,0.978,1.0,-8.175,1.0,0.127,5e-05,0.0314,0.978,0.101,98.77,audio_features,1dcoLxTLudBZYJkoLgT0hP,spotify:track:1dcoLxTLudBZYJkoLgT0hP,https://api.spotify.com/v1/tracks/1dcoLxTLudBZYJkoLgT0hP,https://api.spotify.com/v1/audio-analysis/1dcoLxTLudBZYJkoLgT0hP,507600.0,4.0,
0,0.296,0.699,2.0,-11.287,1.0,0.031,0.0157,0.00657,0.337,0.713,172.131,audio_features,6ZQvQ434djBRHSD8goTqzB,spotify:track:6ZQvQ434djBRHSD8goTqzB,https://api.spotify.com/v1/tracks/6ZQvQ434djBRHSD8goTqzB,https://api.spotify.com/v1/audio-analysis/6ZQvQ434djBRHSD8goTqzB,478067.0,4.0,
0,0.412,0.902,9.0,-11.6,1.0,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893.0,4.0,
0,0.545,0.467,8.0,-10.862,1.0,0.0305,0.491,0.175,0.0805,0.444,113.713,audio_features,36vTL8WP4ZoD1bbUaW0V3E,spotify:track:36vTL8WP4ZoD1bbUaW0V3E,https://api.spotify.com/v1/tracks/36vTL8WP4ZoD1bbUaW0V3E,https://api.spotify.com/v1/audio-analysis/36vTL8WP4ZoD1bbUaW0V3E,288053.0,4.0,
0,0.404,0.902,1.0,-3.88,1.0,0.0665,0.577,0.297,0.287,0.497,115.669,audio_features,2kkvB3RNRzwjFdGhaUA0tz,spotify:track:2kkvB3RNRzwjFdGhaUA0tz,https://api.spotify.com/v1/tracks/2kkvB3RNRzwjFdGhaUA0tz,https://api.spotify.com/v1/audio-analysis/2kkvB3RNRzwjFdGhaUA0tz,423840.0,4.0,
0,0.541,0.733,9.0,-9.04,1.0,0.0491,0.576,0.0321,0.705,0.725,106.734,audio_features,3q7em8kVHiHpZbKQuVYwFQ,spotify:track:3q7em8kVHiHpZbKQuVYwFQ,https://api.spotify.com/v1/tracks/3q7em8kVHiHpZbKQuVYwFQ,https://api.spotify.com/v1/audio-analysis/3q7em8kVHiHpZbKQuVYwFQ,296147.0,4.0,
0,0.631,0.645,9.0,-12.023,1.0,0.267,0.587,0.0,0.0385,0.588,115.289,audio_features,25tMMC6E8dcqzgYiw09m9v,spotify:track:25tMMC6E8dcqzgYiw09m9v,https://api.spotify.com/v1/tracks/25tMMC6E8dcqzgYiw09m9v,https://api.spotify.com/v1/audio-analysis/25tMMC6E8dcqzgYiw09m9v,377547.0,4.0,
0,0.533,0.905,2.0,-5.27,1.0,0.0754,0.00876,0.578,0.0698,0.486,108.9,audio_features,0wJoRiX5K5BxlqZTolB2LD,spotify:track:0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/tracks/0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/audio-analysis/0wJoRiX5K5BxlqZTolB2LD,170813.0,4.0,
0,0.284,0.875,11.0,-6.069,0.0,0.0422,0.00752,0.000461,0.402,0.595,75.009,audio_features,1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/audio-analysis/1L94M3KIu7QluZe63g64rv,340907.0,4.0,
0,0.53,0.516,0.0,-12.378,1.0,0.0793,0.41,0.00182,0.0532,0.738,103.922,audio_features,252pAlbltOjOcUux4dRtjp,spotify:track:252pAlbltOjOcUux4dRtjp,https://api.spotify.com/v1/tracks/252pAlbltOjOcUux4dRtjp,https://api.spotify.com/v1/audio-analysis/252pAlbltOjOcUux4dRtjp,178240.0,4.0,
0,0.24,0.615,2.0,-14.117,1.0,0.0677,0.171,0.0125,0.0801,0.768,166.657,audio_features,5CGpPUcUahMuLzkNK9ZgPP,spotify:track:5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/tracks/5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/audio-analysis/5CGpPUcUahMuLzkNK9ZgPP,334000.0,4.0,
0,0.427,0.897,4.0,-5.668,1.0,0.0486,0.127,0.00146,0.203,0.823,153.278,audio_features,5XrgjA1Q2DYDcs4UY14ODp,spotify:track:5XrgjA1Q2DYDcs4UY14ODp,https://api.spotify.com/v1/tracks/5XrgjA1Q2DYDcs4UY14ODp,https://api.spotify.com/v1/audio-analysis/5XrgjA1Q2DYDcs4UY14ODp,266747.0,4.0,
0,0.402,0.691,7.0,-10.274,1.0,0.0691,0.0679,0.133,0.0955,0.206,96.95,audio_features,2eDdFHgqNJltzlvlZFVDWd,spotify:track:2eDdFHgqNJltzlvlZFVDWd,https://api.spotify.com/v1/tracks/2eDdFHgqNJltzlvlZFVDWd,https://api.spotify.com/v1/audio-analysis/2eDdFHgqNJltzlvlZFVDWd,290934.0,4.0,
0,0.579,0.705,6.0,-4.911,0.0,0.0339,0.0273,0.0,0.0704,0.761,116.173,audio_features,4mcZYzoGwPRDdhWVlygiHf,spotify:track:4mcZYzoGwPRDdhWVlygiHf,https://api.spotify.com/v1/tracks/4mcZYzoGwPRDdhWVlygiHf,https://api.spotify.com/v1/audio-analysis/4mcZYzoGwPRDdhWVlygiHf,201693.0,4.0,
0,0.651,0.648,9.0,-11.409,1.0,0.0501,0.262,0.0042,0.0655,0.49,156.372,audio_features,23IJ5wLRhEZ9DOuia5mPiZ,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,https://api.spotify.com/v1/tracks/23IJ5wLRhEZ9DOuia5mPiZ,https://api.spotify.com/v1/audio-analysis/23IJ5wLRhEZ9DOuia5mPiZ,381627.0,4.0,
0,0.552,0.651,4.0,-10.624,0.0,0.229,0.00494,0.0349,0.132,0.533,161.548,audio_features,0FMhMAFPLg8EljnROSoVnj,spotify:track:0FMhMAFPLg8EljnROSoVnj,https://api.spotify.com/v1/tracks/0FMhMAFPLg8EljnROSoVnj,https://api.spotify.com/v1/audio-analysis/0FMhMAFPLg8EljnROSoVnj,232533.0,4.0,
0,0.475,0.383,1.0,-14.202,1.0,0.0375,0.362,0.749,0.0728,0.524,114.709,audio_features,5XNpdKmlLJPUbwKQceX2tW,spotify:track:5XNpdKmlLJPUbwKQceX2tW,https://api.spotify.com/v1/tracks/5XNpdKmlLJPUbwKQceX2tW,https://api.spotify.com/v1/audio-analysis/5XNpdKmlLJPUbwKQceX2tW,408480.0,4.0,
0,0.581,0.854,1.0,-8.485,0.0,0.0428,0.00197,0.0013,0.111,0.788,131.18,audio_features,0K6yUnIKNsFtfIpTgGtcHm,spotify:track:0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/tracks/0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/audio-analysis/0K6yUnIKNsFtfIpTgGtcHm,259840.0,4.0,
0,0.31,0.403,0.0,-13.664,1.0,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027.0,4.0,
0,0.232,0.615,9.0,-8.636,1.0,0.0295,0.0778,5.68e-06,0.0601,0.41,146.488,audio_features,64sn7wgJfeQKY3Jisnl59w,spotify:track:64sn7wgJfeQKY3Jisnl59w,https://api.spotify.com/v1/tracks/64sn7wgJfeQKY3Jisnl59w,https://api.spotify.com/v1/audio-analysis/64sn7wgJfeQKY3Jisnl59w,450227.0,3.0,
0,0.518,0.938,8.0,-5.964,0.0,0.0416,0.021,0.000305,0.288,0.71,139.138,audio_features,6fybp4N6eW3bsFAvARxyVe,spotify:track:6fybp4N6eW3bsFAvARxyVe,https://api.spotify.com/v1/tracks/6fybp4N6eW3bsFAvARxyVe,https://api.spotify.com/v1/audio-analysis/6fybp4N6eW3bsFAvARxyVe,227800.0,4.0,
0,0.505,0.476,2.0,-12.897,1.0,0.0711,0.25,0.00915,0.113,0.542,99.31,audio_features,2wvMC5EyaaYQwBfiwwY2xE,spotify:track:2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/tracks/2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/audio-analysis/2wvMC5EyaaYQwBfiwwY2xE,536227.0,4.0,
0,0.498,0.515,11.0,-11.985,0.0,0.0395,0.0936,0.0,0.1,0.616,127.761,audio_features,5D2eCwqbHcqOnfHOCM6TnV,spotify:track:5D2eCwqbHcqOnfHOCM6TnV,https://api.spotify.com/v1/tracks/5D2eCwqbHcqOnfHOCM6TnV,https://api.spotify.com/v1/audio-analysis/5D2eCwqbHcqOnfHOCM6TnV,187893.0,4.0,
0,0.631,0.632,1.0,-8.227,0.0,0.031,0.484,0.0316,0.121,0.492,118.649,audio_features,0t7ttzoe3dV0mah4lBI2kx,spotify:track:0t7ttzoe3dV0mah4lBI2kx,https://api.spotify.com/v1/tracks/0t7ttzoe3dV0mah4lBI2kx,https://api.spotify.com/v1/audio-analysis/0t7ttzoe3dV0mah4lBI2kx,270853.0,4.0,
0,0.615,0.487,11.0,-16.615,0.0,0.0335,0.0324,0.176,0.718,0.5,95.502,audio_features,4ZhPXTpqp3NojMWsNHGnSd,spotify:track:4ZhPXTpqp3NojMWsNHGnSd,https://api.spotify.com/v1/tracks/4ZhPXTpqp3NojMWsNHGnSd,https://api.spotify.com/v1/audio-analysis/4ZhPXTpqp3NojMWsNHGnSd,209787.0,4.0,
0,0.27,0.944,4.0,-4.199,1.0,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,audio_features,6hTcuIQa0sxrrByu9wTD7s,spotify:track:6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/audio-analysis/6hTcuIQa0sxrrByu9wTD7s,269920.0,4.0,
0,0.363,0.717,2.0,-7.986,1.0,0.0305,0.0205,0.000637,0.093,0.371,98.434,audio_features,3fOsKEaGwhp9TRgJnrMA2z,spotify:track:3fOsKEaGwhp9TRgJnrMA2z,https://api.spotify.com/v1/tracks/3fOsKEaGwhp9TRgJnrMA2z,https://api.spotify.com/v1/audio-analysis/3fOsKEaGwhp9TRgJnrMA2z,349507.0,4.0,
0,0.378,0.756,7.0,-11.073,1.0,0.0673,0.436,0.0351,0.867,0.838,131.577,audio_features,1sxtxIKhRiQwuGpUwHoEHq,spotify:track:1sxtxIKhRiQwuGpUwHoEHq,https://api.spotify.com/v1/tracks/1sxtxIKhRiQwuGpUwHoEHq,https://api.spotify.com/v1/audio-analysis/1sxtxIKhRiQwuGpUwHoEHq,255600.0,4.0,
0,0.268,0.459,10.0,-6.94,1.0,0.0346,0.378,0.0,0.118,0.175,64.177,audio_features,1lCRw5FEZ1gPDNPzy1K4zW,spotify:track:1lCRw5FEZ1gPDNPzy1K4zW,https://api.spotify.com/v1/tracks/1lCRw5FEZ1gPDNPzy1K4zW,https://api.spotify.com/v1/audio-analysis/1lCRw5FEZ1gPDNPzy1K4zW,179200.0,4.0,
0,0.408,0.513,9.0,-12.215,0.0,0.0292,0.0447,7.67e-05,0.493,0.648,172.435,audio_features,5OkZtvqYLkgy5ri5Ms6WBz,spotify:track:5OkZtvqYLkgy5ri5Ms6WBz,https://api.spotify.com/v1/tracks/5OkZtvqYLkgy5ri5Ms6WBz,https://api.spotify.com/v1/audio-analysis/5OkZtvqYLkgy5ri5Ms6WBz,224600.0,4.0,
0,0.768,0.744,2.0,-8.474,1.0,0.0444,0.111,4.94e-05,0.0863,0.965,122.772,audio_features,1PohsDevUY2TCKuwWknL29,spotify:track:1PohsDevUY2TCKuwWknL29,https://api.spotify.com/v1/tracks/1PohsDevUY2TCKuwWknL29,https://api.spotify.com/v1/audio-analysis/1PohsDevUY2TCKuwWknL29,189600.0,4.0,
0,0.585,0.532,7.0,-9.673,1.0,0.0268,0.209,0.00797,0.227,0.68,94.461,audio_features,1hHGUdFaiJHw9hVZGJWYO2,spotify:track:1hHGUdFaiJHw9hVZGJWYO2,https://api.spotify.com/v1/tracks/1hHGUdFaiJHw9hVZGJWYO2,https://api.spotify.com/v1/audio-analysis/1hHGUdFaiJHw9hVZGJWYO2,180067.0,4.0,
0,0.153,0.201,4.0,-18.145,1.0,0.0381,0.418,7.43e-05,0.196,0.0695,71.513,audio_features,43nVoP1xPa5fbmAwxeN5fY,spotify:track:43nVoP1xPa5fbmAwxeN5fY,https://api.spotify.com/v1/tracks/43nVoP1xPa5fbmAwxeN5fY,https://api.spotify.com/v1/audio-analysis/43nVoP1xPa5fbmAwxeN5fY,67574.0,3.0,
0,0.242,0.791,7.0,-7.878,1.0,0.0635,0.0239,2.77e-05,0.283,0.314,201.943,audio_features,2UJMiGZwAWPkzHwY4TmFMs,spotify:track:2UJMiGZwAWPkzHwY4TmFMs,https://api.spotify.com/v1/tracks/2UJMiGZwAWPkzHwY4TmFMs,https://api.spotify.com/v1/audio-analysis/2UJMiGZwAWPkzHwY4TmFMs,325667.0,4.0,
0,0.359,0.854,11.0,-9.799,0.0,0.0418,0.00194,0.00767,0.841,0.472,99.414,audio_features,664NjRsLgSJtqX8VM0Ghh1,spotify:track:664NjRsLgSJtqX8VM0Ghh1,https://api.spotify.com/v1/tracks/664NjRsLgSJtqX8VM0Ghh1,https://api.spotify.com/v1/audio-analysis/664NjRsLgSJtqX8VM0Ghh1,333227.0,4.0,
0,0.565,0.923,2.0,-4.535,1.0,0.0316,0.0357,0.0,0.354,0.722,119.971,audio_features,410scb2GpNZS9ZYaLkUtQb,spotify:track:410scb2GpNZS9ZYaLkUtQb,https://api.spotify.com/v1/tracks/410scb2GpNZS9ZYaLkUtQb,https://api.spotify.com/v1/audio-analysis/410scb2GpNZS9ZYaLkUtQb,238493.0,4.0,
0,0.479,0.601,7.0,-8.806,1.0,0.0318,0.0832,0.00142,0.11,0.669,124.966,audio_features,1H4idkmruFoJBg1DvUv2tY,spotify:track:1H4idkmruFoJBg1DvUv2tY,https://api.spotify.com/v1/tracks/1H4idkmruFoJBg1DvUv2tY,https://api.spotify.com/v1/audio-analysis/1H4idkmruFoJBg1DvUv2tY,313027.0,4.0,
0,0.491,0.738,2.0,-7.04,1.0,0.0335,0.0152,0.168,0.2,0.51,148.003,audio_features,7itr4N5bXkAWesPUomCNf7,spotify:track:7itr4N5bXkAWesPUomCNf7,https://api.spotify.com/v1/tracks/7itr4N5bXkAWesPUomCNf7,https://api.spotify.com/v1/audio-analysis/7itr4N5bXkAWesPUomCNf7,502600.0,4.0,
0,0.59,0.221,7.0,-18.296,1.0,0.0417,0.855,0.0012,0.696,0.37,105.3,audio_features,4xyaNLTiyDTpUmpAM7ooLH,spotify:track:4xyaNLTiyDTpUmpAM7ooLH,https://api.spotify.com/v1/tracks/4xyaNLTiyDTpUmpAM7ooLH,https://api.spotify.com/v1/audio-analysis/4xyaNLTiyDTpUmpAM7ooLH,123187.0,3.0,
0,0.714,0.421,2.0,-18.282,1.0,0.0354,0.0131,0.408,0.931,0.403,116.986,audio_features,7CLHw352I29cIRf944RQnO,spotify:track:7CLHw352I29cIRf944RQnO,https://api.spotify.com/v1/tracks/7CLHw352I29cIRf944RQnO,https://api.spotify.com/v1/audio-analysis/7CLHw352I29cIRf944RQnO,263387.0,4.0,
0,0.491,0.802,4.0,-7.106,1.0,0.0392,0.25,0.0,0.387,0.472,119.25,audio_features,77NNZQSqzLNqh2A9JhLRkg,spotify:track:77NNZQSqzLNqh2A9JhLRkg,https://api.spotify.com/v1/tracks/77NNZQSqzLNqh2A9JhLRkg,https://api.spotify.com/v1/audio-analysis/77NNZQSqzLNqh2A9JhLRkg,248907.0,4.0,
0,0.738,0.952,4.0,-2.752,1.0,0.147,0.415,2.2e-05,0.116,0.748,140.395,audio_features,0FfZBWDv7p63yj6oh2I2PS,spotify:track:0FfZBWDv7p63yj6oh2I2PS,https://api.spotify.com/v1/tracks/0FfZBWDv7p63yj6oh2I2PS,https://api.spotify.com/v1/audio-analysis/0FfZBWDv7p63yj6oh2I2PS,226800.0,4.0,
0,0.333,0.927,9.0,-8.55,0.0,0.0733,0.0029,0.000208,0.297,0.385,141.466,audio_features,5QTxFnGygVM4jFQiBovmRo,spotify:track:5QTxFnGygVM4jFQiBovmRo,https://api.spotify.com/v1/tracks/5QTxFnGygVM4jFQiBovmRo,https://api.spotify.com/v1/audio-analysis/5QTxFnGygVM4jFQiBovmRo,308120.0,4.0,
0,0.336,0.318,0.0,-11.412,1.0,0.0263,0.317,0.0716,0.111,0.24,79.66,audio_features,3JLrri1xSCui3bzITDJbkk,spotify:track:3JLrri1xSCui3bzITDJbkk,https://api.spotify.com/v1/tracks/3JLrri1xSCui3bzITDJbkk,https://api.spotify.com/v1/audio-analysis/3JLrri1xSCui3bzITDJbkk,459094.0,4.0,
0,0.536,0.928,11.0,-6.492,0.0,0.0589,0.0154,0.00134,0.2,0.389,136.258,audio_features,0gzqZ9d1jIKo9psEIthwXe,spotify:track:0gzqZ9d1jIKo9psEIthwXe,https://api.spotify.com/v1/tracks/0gzqZ9d1jIKo9psEIthwXe,https://api.spotify.com/v1/audio-analysis/0gzqZ9d1jIKo9psEIthwXe,248400.0,4.0,
0,0.346,0.768,9.0,-5.695,1.0,0.0377,0.00603,0.38,0.0244,0.532,169.492,audio_features,0NWPxcsf5vdjdiFUI8NgkP,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/audio-analysis/0NWPxcsf5vdjdiFUI8NgkP,210160.0,4.0,
0,0.329,0.809,2.0,-5.995,1.0,0.0453,0.0858,7.13e-05,0.356,0.323,122.009,audio_features,2HJdwzEEy8hxgknZIPUZSp,spotify:track:2HJdwzEEy8hxgknZIPUZSp,https://api.spotify.com/v1/tracks/2HJdwzEEy8hxgknZIPUZSp,https://api.spotify.com/v1/audio-analysis/2HJdwzEEy8hxgknZIPUZSp,357373.0,4.0,
0,0.489,0.724,5.0,-8.367,1.0,0.0352,0.313,0.185,0.287,0.15,117.292,audio_features,3qiyyUfYe7CRYLucrPmulD,spotify:track:3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,300400.0,4.0,
0,0.616,0.761,3.0,-9.199,1.0,0.126,0.196,0.0025,0.374,0.708,145.074,audio_features,4qbiCq2xkNPyojuZFeNeqx,spotify:track:4qbiCq2xkNPyojuZFeNeqx,https://api.spotify.com/v1/tracks/4qbiCq2xkNPyojuZFeNeqx,https://api.spotify.com/v1/audio-analysis/4qbiCq2xkNPyojuZFeNeqx,240600.0,4.0,
0,0.565,0.823,1.0,-8.343,0.0,0.0368,0.0543,1.16e-05,0.248,0.83,150.943,audio_features,7A27Rj3872xK0LcUMI8aAl,spotify:track:7A27Rj3872xK0LcUMI8aAl,https://api.spotify.com/v1/tracks/7A27Rj3872xK0LcUMI8aAl,https://api.spotify.com/v1/audio-analysis/7A27Rj3872xK0LcUMI8aAl,289360.0,4.0,
0,0.452,0.635,7.0,-7.444,1.0,0.0321,0.153,1.45e-06,0.754,0.311,81.825,audio_features,6trn2Smoif7ejl3SyEbBJu,spotify:track:6trn2Smoif7ejl3SyEbBJu,https://api.spotify.com/v1/tracks/6trn2Smoif7ejl3SyEbBJu,https://api.spotify.com/v1/audio-analysis/6trn2Smoif7ejl3SyEbBJu,406024.0,4.0,
0,0.633,0.752,9.0,-7.227,1.0,0.0323,0.0542,0.00199,0.0432,0.762,94.478,audio_features,0mb6y9FwHzTOw20lPIKmj1,spotify:track:0mb6y9FwHzTOw20lPIKmj1,https://api.spotify.com/v1/tracks/0mb6y9FwHzTOw20lPIKmj1,https://api.spotify.com/v1/audio-analysis/0mb6y9FwHzTOw20lPIKmj1,210093.0,4.0,
0,0.457,0.902,7.0,-5.624,1.0,0.0313,2.17e-05,0.196,0.258,0.834,92.711,audio_features,1jMaB19DiVR8OihLSuYFOt,spotify:track:1jMaB19DiVR8OihLSuYFOt,https://api.spotify.com/v1/tracks/1jMaB19DiVR8OihLSuYFOt,https://api.spotify.com/v1/audio-analysis/1jMaB19DiVR8OihLSuYFOt,246920.0,4.0,
0,0.806,0.462,2.0,-12.778,1.0,0.0298,0.78,0.0134,0.15,0.736,92.726,audio_features,1JkZg3eMQTmTn93E8Yd3UL,spotify:track:1JkZg3eMQTmTn93E8Yd3UL,https://api.spotify.com/v1/tracks/1JkZg3eMQTmTn93E8Yd3UL,https://api.spotify.com/v1/audio-analysis/1JkZg3eMQTmTn93E8Yd3UL,191227.0,4.0,
0,0.239,0.961,8.0,-6.695,1.0,0.128,9.44e-05,0.0619,0.964,0.182,176.343,audio_features,3ebrniHtOzNWigJhEkWguR,spotify:track:3ebrniHtOzNWigJhEkWguR,https://api.spotify.com/v1/tracks/3ebrniHtOzNWigJhEkWguR,https://api.spotify.com/v1/audio-analysis/3ebrniHtOzNWigJhEkWguR,267507.0,4.0,
0,0.347,0.803,9.0,-4.923,1.0,0.0416,0.209,4.36e-06,0.116,0.672,85.362,audio_features,28eg5bkYvIHT7HPmzZFwLN,spotify:track:28eg5bkYvIHT7HPmzZFwLN,https://api.spotify.com/v1/tracks/28eg5bkYvIHT7HPmzZFwLN,https://api.spotify.com/v1/audio-analysis/28eg5bkYvIHT7HPmzZFwLN,281453.0,4.0,
0,0.648,0.83,2.0,-9.017,1.0,0.0317,0.0185,0.0785,0.0832,0.901,131.102,audio_features,6kBwgs0T08WHLAU4C0VPg4,spotify:track:6kBwgs0T08WHLAU4C0VPg4,https://api.spotify.com/v1/tracks/6kBwgs0T08WHLAU4C0VPg4,https://api.spotify.com/v1/audio-analysis/6kBwgs0T08WHLAU4C0VPg4,215960.0,4.0,
0,0.533,0.362,4.0,-14.791,1.0,0.0244,0.478,0.245,0.0857,0.45,82.993,audio_features,30St98Bok3jJmXdkkHVPQe,spotify:track:30St98Bok3jJmXdkkHVPQe,https://api.spotify.com/v1/tracks/30St98Bok3jJmXdkkHVPQe,https://api.spotify.com/v1/audio-analysis/30St98Bok3jJmXdkkHVPQe,235224.0,4.0,
0,0.506,0.404,7.0,-13.308,0.0,0.0295,0.871,0.000571,0.328,0.409,126.973,audio_features,4DFMZUoz6TBh8JVqmw6Drv,spotify:track:4DFMZUoz6TBh8JVqmw6Drv,https://api.spotify.com/v1/tracks/4DFMZUoz6TBh8JVqmw6Drv,https://api.spotify.com/v1/audio-analysis/4DFMZUoz6TBh8JVqmw6Drv,227840.0,4.0,
0,0.804,0.934,9.0,-7.052,1.0,0.036,0.0823,0.159,0.0592,0.966,132.947,audio_features,3JLnGkvxjqK0JliZsRT3Qt,spotify:track:3JLnGkvxjqK0JliZsRT3Qt,https://api.spotify.com/v1/tracks/3JLnGkvxjqK0JliZsRT3Qt,https://api.spotify.com/v1/audio-analysis/3JLnGkvxjqK0JliZsRT3Qt,221973.0,4.0,
0,0.401,0.56,9.0,-8.7,1.0,0.0612,0.08,0.0121,0.361,0.735,88.256,audio_features,0AqjkVFqa1ujle4Lb1k9wR,spotify:track:0AqjkVFqa1ujle4Lb1k9wR,https://api.spotify.com/v1/tracks/0AqjkVFqa1ujle4Lb1k9wR,https://api.spotify.com/v1/audio-analysis/0AqjkVFqa1ujle4Lb1k9wR,271397.0,4.0,
0,0.627,0.873,7.0,-5.415,1.0,0.0311,0.00804,0.000583,0.0555,0.628,123.113,audio_features,2ciMJGCDW70hqq18Vgui68,spotify:track:2ciMJGCDW70hqq18Vgui68,https://api.spotify.com/v1/tracks/2ciMJGCDW70hqq18Vgui68,https://api.spotify.com/v1/audio-analysis/2ciMJGCDW70hqq18Vgui68,147279.0,4.0,
0,0.536,0.901,9.0,-7.211,1.0,0.0374,0.00145,0.0186,0.06,0.666,87.559,audio_features,3QZ7uX97s82HFYSmQUAN1D,spotify:track:3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/tracks/3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/audio-analysis/3QZ7uX97s82HFYSmQUAN1D,276880.0,4.0,
